cw	pmi_4	raw_4	pmi_10	raw_10	freq
Bonheiden/name	2.0504482	1.0	1.1640562	1	2701
Bontinck/name			2.6739042	1	575
Boom/name	1.747621	2.0	1.9491934	6	7274
Boone/name			1.2831621	1	2326
Boortmeerbeek-SK/name			6.938782	1	8
Boortmeerbeek/name	4.001221	8.0	3.9197474	18	3059
BorgTelefoon/noun			9.018224	1	1
Borgloon/name	2.3971293	1.0	1.5034786	1	1905
Borgt/name			2.509902	1	684
Borne/name			3.369778	1	291
Bornem/name	1.975697	2.0	2.334997	7	5799
Borst/name			-0.19748206	1	10421
Bosbeheer/noun	7.8536515	1.0	6.938782	1	8
Bosmans/name	2.2479644	1.0	1.3417503	1	2189
Bosschaerts/name			3.4466403	1	270
Bosschaerts/noun			6.0478096	1	20
Bossuyt/name			1.9170216	2	2469
Bossuyt/noun	4.237679	1.0	3.329555	1	303
Boswinkel/name			5.045106	1	54
Boudewijn/name			0.41150084	1	5625
Boulevard-Packo/name	9.933093	1.0	9.018224	1	1
Boulevard-Schuttershof/noun			9.018224	1	1
Boulevard-Sparrenhof/noun			9.018224	1	1
Bousba/name	4.884039	1.0	4.6783223	2	157
Bouvigies/name	9.933093	1.0	9.018224	1	1
Bouvignes/name	8.834481	1.0	7.9196115	1	3
Bouvignies/name	8.332024	3.0	7.720078	4	15
Bouvignies_Bever/name			9.018224	1	1
Bouvignies_Oppuurs/name	9.933093	1.0	9.018224	1	1
Bouvingies/name	9.933093	1.0	9.018224	1	1
Boys-Vivante/name			9.018224	1	1
Brabander/noun			0.82953477	1	3656
Brabandere/adj			7.6319294	1	4
Brabant/name	1.0441123	1.0	1.2859935	3	7323
Brabants/adj	3.6275976	12.0	3.1313794	18	6646
Brackx/name			2.7997234	1	511
Braem/name	2.6517935	1.0	1.7484331	1	1467
Braine/name			1.8437294	1	1319
Brakel/name			1.3702708	2	4332
Bredero/name			3.5027812	1	252
Bree/name	1.5223722	2.0	1.8823318	7	9174
Breem/name			5.451512	1	36
Breskens-Coolcat/name	9.933093	1.0	9.018224	1	1
Breyne/name			3.0948374	2	764
Brinkhorst/name			0.34918553	1	6010
Briste/adj			6.3475294	1	15
Brits/adj			-1.7098354	2	94154
Brits/name			2.7788255	1	533
Broekhoven/name			2.6990757	1	562
Broertjes/name			2.9963515	1	422
Brok/name			4.097513	1	139
Broux/name	3.9258168	1.0	3.0196595	1	408
Brown/name			0.25261715	1	6509
Brugge/name			-1.9968514	1	63064
Brugge_Anderlecht/name	5.861932	1.0	4.967309	1	60
Bruggeling/name			1.6715688	1	1592
Brugs/det			4.1033654	1	168
Brugse/adj			-0.15941249	1	9925
Brunetboys-Heidelberg/name	9.933093	1.0	9.018224	1	1
Brussegem--Idegem/name			9.018224	1	1
Brussegem-Buizingen/name			8.006623	1	3
Brussegem-Grimminge/name			9.018224	1	1
Brussegem-Hamme/name			9.018224	1	1
Brussegem-Herdersem/name			9.018224	2	2
Brussegem-Maesdal/name			9.018224	1	1
Brussegem-Ninove/name			7.9196115	1	3
Brussegem/name	3.8594728	1.0	4.755427	6	439
Brussegem_Grimminge/name			9.018224	1	1
Brussegem_Halle/name	9.933093	1.0	9.018224	1	1
Brussegem_Herdersem/name	8.546799	1.0	7.6319294	1	4
Brussegem_Herne/name	9.933093	1.0	9.018224	1	1
Brussegem_Okegem/name			9.018224	1	1
Brussel/name	-0.747081	3.0	-0.6450757	8	132165
Brussels/adj	-0.56528074	1.0	0.14213602	5	36613
Brussels/name			0.39232877	1	5716
Brusselse/name			2.1082711	1	1036
Brylle/noun			5.954833	1	23
Buchpreis/name			7.2264643	1	6
Buelinckx/name			3.0557377	2	795
Buggenhout/name			0.7576664	1	4027
Buitenveldert/name			2.093759	1	1036
Buizingen/name	4.3113346	4.0	4.339153	10	1127
Bultynck/name			3.3452444	1	297
Bureau/name			-0.030203247	1	8655
Burgers/name			1.2959228	1	2333
Bush/name			0.04461797	6	48326
Bussche/name			2.1113691	1	1015
Buyens/name			2.8840668	1	474
Buys/name			1.9862176	1	1147
Buyse/name			1.8643119	1	1335
C-Borsbeek/name			7.2264643	1	6
C-DAM/name			9.018224	1	1
C-Generale/name			8.325077	1	2
C.-Aalst/name			9.018224	1	1
C.-Herdersem/name	9.933093	1.0	9.018224	1	1
C.-Ninove/name			7.4921675	1	5
C.-Okegem/name			8.024972	1	3
C./name	2.0576968	6.0	1.7582189	11	15903
C./tag	4.7167997	2.0	3.8039677	2	369
C.L./name			5.154341	1	51
C/name	3.239834	12.0	2.6865022	17	9824
CA/name			3.765427	1	195
CB/name			2.4855986	1	736
CBI/name			5.3046517	1	41
CD&V/name			-0.5362911	1	14421
CDA/name			-1.142828	1	26499
CDandamp;V/name			0.547525	1	4905
CFA/name			4.897562	1	62
CLAES/name	4.039724	1.0	3.1418896	1	372
CLM/name	3.6843252	1.0	2.8172078	1	595
CLZ/name	3.24163	1.0	2.3634915	1	1223
CONFLICT/name			5.915882	1	27
CS/name			0.96362185	1	3222
CULTUUR/name			4.8142776	1	77
CVP/name			0.2759424	3	19248
CVP_jongere/noun			3.0630343	1	407
CVoorzitter/name	9.933093	1.0	9.018224	1	1
C_reeks/noun	4.6410456	1.0	3.7413855	1	200
Cadet/name			5.4992433	1	34
Café-De/name			7.6319294	1	4
Café/name	1.2565912	1.0	0.3543536	1	5932
Calbeau/noun	8.834481	1.0	7.9196115	1	3
Calcoen/name			3.6920483	1	211
Calli/noun			4.4797277	1	94
Calvijn/name			3.6541188	1	217
Camiel/name	3.2904434	1.0	2.3835905	1	776
Cannaerts/noun	6.2567925	1.0	5.341923	1	40
Cannoot/name	4.3997035	1.0	3.4919744	1	254
Cappelle/name	3.2065601	1.0	2.304539	1	842
Carl/name			0.111424014	1	7537
Carlier/name			1.5052787	1	1859
Carlo/name			0.48321044	1	5180
Carly/name			3.0682325	1	395
Carrefour/name	1.9938452	1.0	2.7047665	5	2860
Carré/name	1.9966117	1.0	1.0950749	1	2823
Carter/name			1.022176	1	3032
Castelein/name	3.8147206	1.0	2.9145474	1	462
Castro/name			0.84023064	1	3630
Catharina/name			2.6366618	1	603
Catrysse/name			3.8756835	2	353
Caubergh/name			4.3204746	1	111
Cebco/name			7.6319294	1	4
Central/name			1.3079515	1	2269
Centre/name			1.3348777	2	4408
Centrum/name	0.8115909	2.0	0.3147863	3	18415
Chalet-Cheers/name			9.018224	1	1
Champions/name			-0.86868703	1	20053
Chapelle/name	4.221012	1.0	4.0164614	2	304
Charles/name			-0.5553767	1	14675
Chateau/name	4.1458125	1.0	3.2449152	1	329
Cheers-Schuttershof/name			9.018224	1	1
Cheers-Sparrenhof/name			9.018224	1	1
Chef-defensiestaf/name			7.6319294	1	4
Cheider/name			6.4229693	1	14
Chris/name			0.11096354	3	22676
Christ/name			1.5359361	1	1808
Christelijke/name	2.953715	1.0	2.7443097	2	1086
Christiaens/name			2.1355557	2	1983
Christian/name			-0.1584718	1	9853
Christoph/name			1.2316513	1	2481
Christophe/name	0.33449322	1.0	0.123334266	2	14907
Churchilllaan/name			5.3952174	1	38
Cinquanta/name			4.7134833	1	75
Cis/det			6.3101735	1	15
Cis/name			3.0743752	1	392
Cite-Hamme/name			9.018224	1	1
City/name	0.19887526	1.0	0.39421725	3	17019
Cité/name	4.020266	1.0	3.8046477	2	373
Cité/noun			5.3331013	1	41
Claesen/name	3.4626808	1.0	2.5591805	1	651
Clara/name	2.7234757	1.0	1.8206763	1	1366
Claude/name			0.51086897	1	5043
Cleemput/name			2.3012054	1	839
Cleen/name	5.7265368	1.0	4.822527	1	68
Clinton/det			1.736563	1	1472
Clinton/name			-0.74830925	1	17844
Cliteur/name			2.5146844	1	680
Club/name	1.1046247	5.0	0.54049945	7	34514
Clubverlaters/name			9.018224	1	1
Co/name			0.07694013	1	7886
Coalition/name			3.5853755	1	230
Cocu/name			1.2324407	1	2436
Coene/name			1.1853371	1	2580
Coenen/name			1.3496394	1	2175
Cognitieve/name	8.141334	1.0	7.2264643	1	6
College/name			0.32538974	1	6111
Colpaert/name			2.542252	2	1322
Comblain/noun	7.630508	1.0	6.7156386	1	10
Comenius/name			4.5234265	1	90
Cominotto/name			5.80135	2	50
Comité/name	1.6639448	2.0	1.1695633	3	7873
Commissie/name	-0.40198195	1.0	-0.20609991	3	31138
Conamus/name	4.771885	1.0	4.96557	3	176
Conference/name			1.7657802	1	1435
Congo/name			0.09581229	1	7676
Congo:A/name			9.018224	1	1
Congolese/name	5.8059587	1.0	4.913929	1	63
Constant/name			1.3674842	1	2135
Constantandquot;Verloren/name	9.933093	1.0	9.305906	1	1
Consumentenbond/name			0.73167735	1	4106
Convalle/name			3.848877	1	178
Cools/name	1.5199281	1.0	0.6136732	1	4535
Coppens/name			1.7886025	4	5625
Corhouts/name			7.73729	1	4
Cornielje/name			2.9796371	1	426
Cornille/name			4.708096	1	75
Corthouts/det			7.408786	1	5
Coruna/name			2.119358	1	1015
Cosmo/name	5.710832	2.0	5.4918633	4	137
Cotthem/name			3.3156087	1	304
Couillet/name	4.587177	1.0	4.373112	2	211
Coumou/name	6.5339813	2.0	5.622877	2	60
Cour/name	4.567117	1.0	4.352429	2	215
Cozmo/name	7.7358685	2.0	7.2264643	3	18
Cracco/name			5.251805	2	88
Craen/name			2.7265623	1	549
Crahay/name	4.3425727	1.0	3.4373627	1	271
Cuba/name			-0.05025909	1	8860
Culture/name			2.3420854	1	809
Cuypers/name	2.2512445	1.0	1.3667234	1	2376
Cyprus/name	1.49424	1.0	0.5897308	1	4659
Cyrille/name			3.039085	1	404
D./noun	2.4511151	1.0	1.5408742	1	1783
D.W./name	4.1185894	1.0	3.2155015	1	336
D/name	1.1323106	2.0	0.22282338	2	13338
D3/name	6.5153666	4.0	5.602959	4	122
DALER/name	7.643087	1.0	7.4813566	2	10
DALERS/name	7.749855	1.0	6.895962	1	9
DE/name	0.01358468	1.0	-0.85702366	1	21533
DEN/name			1.8555939	1	1430
DERDE/name	4.902718	13.0	4.6312356	24	2247
DEWILDE/name			5.6860194	1	28
DIEST/name			3.4040015	1	296
DISCUSSIE/name			6.361467	1	19
DL/name			2.6592557	1	834
DLKB/name	3.5918524	1.0	2.7744455	1	660
DLM/name			4.1921124	2	429
DNA_onderzoek/noun	3.6990094	3.0	3.0832305	4	1552
DS/name			0.3332815	1	6031
Dam/name	1.5868812	2.0	1.0894996	3	8512
Damien/name			1.5321152	1	1808
Damme-Packo/name			9.018224	1	1
Dan/name			0.4782912	1	5194
Daniel/name	0.7675933	1.0	-0.13722725	1	9664
Danièle/name	5.483116	1.0	4.583249	1	87
Danny/name			-0.7156342	1	17267
Danse/name			4.2357445	1	121
Dapper/name			3.7534633	1	198
Daring/noun			3.912127	2	341
Dave/name			0.2058642	1	6867
David/name			-0.59459156	3	45891
Davy/name			1.0811707	3	8570
De/det			1.5477434	1	1778
De/name	-0.48586625	18.0	-0.6952635	36	609210
Decabooter/name			4.5256624	1	91
Decaestecker/noun	5.6989865	1.0	4.7862935	1	70
Decleir/name			2.0136142	1	1126
Deco-FC147/noun	9.933093	1.0	9.018224	1	1
Decock/name			2.0800848	1	1048
Decoorne/name			3.8611822	1	178
Decraemer/noun			4.749226	1	72
Decremer/name			4.020336	2	305
Dedry/name	6.6512427	1.0	5.7467556	1	27
Deerlijk/name			0.62365043	1	4588
Dei/name	3.6780632	1.0	2.7750282	1	524
Deinze/name	1.3515412	2.0	1.5577192	6	10826
Dekort/name			3.976736	1	157
Delagrense/name	6.0697355	1.0	5.160657	1	48
Delanghe/name			2.337181	1	814
Delbart/name			7.408786	1	5
Deldaele/name			3.134623	1	366
Deman/name			1.8917347	1	1704
Demeester/name			2.220172	1	911
Demey/name	3.0225916	1.0	2.1223893	1	1302
Demey/noun			3.5992389	1	333
Democraten/name	3.6452346	1.0	2.7385774	1	541
Democratie/name	3.0992537	1.0	2.1940677	1	932
Democratische/name	1.9008955	1.0	0.99269116	1	3089
Den/name	-1.5199946	1.0	-0.6293004	6	94996
Denderhoutem/name	3.41764	5.0	3.3095746	11	3420
Denderleeuw/name			0.24901985	1	6691
Dendermonde/name	1.6300838	3.0	1.721315	8	12291
Denderstreek/noun			3.5206459	1	250
Deneé/name			8.612759	2	3
Denie/name			3.158578	1	357
Denis/name			0.9800347	1	3146
Deprez/name			1.3492891	1	2200
Der/name			0.0961591	2	15204
Derde/name			0.4234032	1	5505
Derdeklasser/name	4.543451	1.0	3.6775656	1	223
Descartes-Huygens/name			8.325077	1	2
Deschacht/name			1.8422753	1	1332
Desmedt/name			2.0507386	1	1079
Desmet/name	1.2996738	1.0	0.39790568	1	5703
Dessel/name	1.1049287	1.0	2.5110955	10	6922
Desselse/adj			2.8109426	1	512
Destelbergen/name			1.2212614	1	2550
Deugd/name	4.41765	1.0	3.5120797	1	251
Deurwaerder/name	4.670403	1.0	3.7807186	1	196
Devignon/name			7.1161165	1	7
Dewael/name			0.059921782	1	7980
Dhondt/name			1.6167485	1	1662
Dhyan/name			6.7156386	1	10
Didrich/name	7.630508	1.0	6.720651	1	10
Diegem/name	1.6783693	1.0	2.725095	7	3903
Dielegem/name			3.8191745	2	368
Dienst/name			0.12667793	1	7411
Dienstverband/name			5.8914633	1	23
Dierckxsens/name			1.3798811	1	2131
Diest/name	0.6569885	1.0	1.8457754	8	10839
Diksmuide/det	9.239946	1.0	8.325077	1	2
Diksmuide/name	1.2274101	1.0	1.945378	5	6118
Dilbeek/name	1.2109612	1.0	1.9354318	5	6277
Dillen/name			1.7057371	1	1525
Dillmann/name			6.938782	1	8
Dilsen/name	4.4631886	4.0	3.786153	5	958
Dilsense/adj			5.7874193	1	26
Dirk/name	-0.6218598	1.0	0.5563373	8	39050
Dison_Verviers/name			7.6319294	1	4
Doe-lingen/noun			8.969434	1	2
Doef/name			4.155702	1	134
Doel/name	1.9907087	2.0	1.4953821	3	5695
Domelagidsje/name			8.325077	1	2
Dominic/name	3.8369873	1.0	2.933155	1	448
Dominique/name	1.0155982	1.0	0.11248119	1	7551
Domino_effect/noun			7.2181654	1	7
Donato/name			3.6893773	1	214
Doornik/name	2.380364	2.0	2.980817	9	3834
Dorchain/name			5.7601275	1	26
Dordrecht/name			0.7328997	1	4100
Dorian/name			3.6871974	1	208
Dos/name			1.7665243	1	1426
Dosko/name			2.1327653	1	996
Douglas/name			0.39946738	1	5686
Drawicz-prijs/name	9.239946	1.0	8.325077	1	2
Dreesen/name			1.9048783	1	1255
Driepunters/noun	6.377745	1.0	5.465737	1	35
Drive/name			2.4835634	1	705
Drogenbos/name			1.9021139	1	1292
Du/name			1.9827793	2	2298
Dua/name			0.4439323	1	5466
Dudzele/name			2.2267778	1	914
Duffel/name			1.2444086	2	4959
Dufraing/name			3.8084645	1	185
Duif/name			3.4118705	1	280
Duinslaeger/name			4.8822575	1	65
Duits_land/noun	5.3216925	1.0	4.410557	1	101
Duits_talig/adj			2.065543	1	1060
Duitse_Frans/adj	9.239946	1.0	8.325077	1	2
Duitsland/name			-1.5105053	2	76234
Duive_steijn/noun			9.018224	1	1
Duivels/name			0.030814596	1	8207
Duivendrecht/name			4.0279613	2	300
Duivesteijn/name			3.3439846	3	893
Dujardin/name			2.4981184	1	692
Dumoulin/name			1.9829993	1	1161
Dupont/name			0.8015414	1	3767
Duquesne/name	1.7566313	1.0	0.8499359	1	3580
Dury/name			2.4105606	1	758
Dé/name			3.9026282	1	172
E-Zele/name			9.711371	2	1
E./name			0.7436884	4	16058
E/name			0.8864138	1	3457
EEKLO/name			3.2405715	1	342
EERNEGEM/name			3.8525813	1	182
EERSTE/name			4.325501	5	656
ELKE/name			5.372774	1	48
ELOOIS-WINKEL/name			6.08703	1	19
EN/name			1.3858712	1	2382
ESCALEERT/name			9.616061	1	1
ESK/name	4.7668796	1.0	4.9702144	3	181
EU-instanties/name	9.239946	1.0	8.325077	1	2
EU/name			-0.42405722	2	25716
EVENTUELE/name	8.141334	1.0	7.9975734	2	6
Ecologische/name	4.553196	1.0	3.6461916	1	217
Economie/name			0.81553596	1	3831
Economische/name			0.4033506	2	11274
Eddy/name			-0.9392119	1	21663
Edegem/name			2.255032	4	3587
Eeklo/name	1.9345338	3.0	1.5578947	5	9081
Eendracht/name	1.810351	2.0	2.6161408	11	6841
Eerder/name	7.0427213	1.0	6.139025	1	18
Eernegem/name	3.9994812	8.0	4.016293	20	3052
Eernegemse/adj			4.5397515	1	90
Eerste/name	0.60756207	1.0	0.8032851	3	11423
Eersteprovincialer/name			4.415306	2	210
Egon/name			2.5644414	1	652
Ei/name			4.917649	2	123
Eigen/name	2.3710616	1.0	1.4688779	1	1944
Eindronde/name	6.839214	2.0	5.9443736	2	45
Eine/name	3.6180518	5.0	3.8171704	15	2801
Einse/adj			4.6462474	1	82
Eisden/name	2.1900945	1.0	1.981394	2	2333
Ekeren/name	2.5224814	2.0	2.3245904	4	3354
Electrabel/name	1.2249079	1.0	0.3242746	1	6152
Elegeert/name			3.5001688	1	252
Eliten/name			5.7893977	1	26
Eloois/name			5.067942	1	52
Els/name			-0.17363678	1	10227
